Customer_ID,cluster,pca1,pca2,recency_days,num_orders,total_amount,total_items,avg_order_value,unique_products
13294,2,0.9924129204013299,0.9009323825814413,190,3,1689.53,996,563.1766666666666,93
13295,3,0.11883771099521,0.4583341686357251,360,4,1101.97,733,275.4925,56
13296,2,0.08620241054328781,-1.085006905448406,137,6,792.51,653,132.085,50
13297,0,2.361173058997326,0.3173661364709576,8,7,4368.62,2694,624.0885714285714,108
13298,1,-1.8090617503338418,-0.05188376110929246,1,1,360.0,96,360.0,2
13299,2,0.1648349587598197,0.6919362205697397,268,3,1218.7,416,406.23333333333335,56
13300,2,0.29271197939010496,0.48476571191674017,169,3,1285.51,455,428.50333333333333,44
13301,2,-0.11973853489458672,-0.8986020246263977,104,4,618.09,345,154.5225,75
13302,1,-3.3185387197581053,-1.5395119243523305,155,2,159.2,12,79.6,3
13303,1,-4.011170511530098,-0.9703008114767055,400,1,61.72,26,61.72,4
13304,2,0.2229172570272434,0.544005872199282,351,4,1217.99,716,304.4975,59
13305,0,2.344063382907648,-1.0646197293888813,4,16,3754.71,2361,234.669375,153
13306,1,-3.8407305515141714,-0.9852971579743681,430,1,53.65,74,53.65,4
13307,1,-1.6208302564422246,-1.4317957324592414,120,3,273.34,140,91.11333333333333,15
13308,2,1.1041892718559185,0.035340364321938884,23,4,1670.3700000000001,1073,417.59250000000003,65
13309,2,1.4521827679235182,-0.5196075211901073,7,6,1706.3700000000001,1914,284.39500000000004,95
13310,2,1.0121601399827143,-0.3658003512090642,28,5,1541.2,816,308.24,80
13311,2,-0.37622847314402064,-0.2796455908194752,4,2,598.57,305,299.285,25
13312,1,-3.3175097546095467,-0.03811440849678288,451,1,124.75,41,124.75,5
13313,0,2.1000270143424875,-0.6983738074782967,22,12,3445.32,2308,287.11,105
13314,2,0.2663455668964749,-0.5023231245622565,2,3,775.94,560,258.6466666666667,55
13315,3,-1.903828858549237,1.7235222174382316,689,1,310.26,232,310.26,22
13316,0,3.7030521569270825,1.0773175087036067,37,10,11882.37,15412,1188.237,114
13317,0,2.9212243913969824,-0.36270336556515614,66,17,6486.091,3149,381.53476470588237,222
13318,2,-0.5465632067891987,-0.7772697258994352,1,3,640.76,304,213.58666666666667,14
13319,0,4.5544828138118145,-0.9044492357385255,5,57,22082.5,9270,387.4122807017544,345
13320,0,1.5039580570907092,-0.047827309070804104,78,6,2228.1,1519,371.34999999999997,98
13321,2,-0.7578961546186215,-0.16364145627605875,72,2,567.36,372,283.68,10
13322,2,-1.4784011179758458,-0.6000191275289878,17,1,199.48000000000002,117,199.48000000000002,25
13323,2,-0.8472075014449661,-1.3070724912938747,3,5,787.85,175,157.57,6
13324,0,2.9732830256403178,-0.056702465143378164,36,18,9812.67,8384,545.1483333333333,36
13325,2,-0.6088807838616065,0.939555294251411,82,1,675.3,240,675.3,12
13326,3,-1.952305308344616,0.8894418377284481,432,1,281.76,140,281.76,13
13327,0,3.3330210555217783,-0.19759321489514578,39,20,9879.48,4479,493.974,175
13328,3,0.037313787010663534,2.360472095574076,316,1,1308.48,680,1308.48,17
13329,0,2.317309893412933,0.29776364903149627,32,8,4806.97,3462,600.87125,67
13330,0,1.6805749328214317,0.25633618983880146,93,6,2806.18,1975,467.69666666666666,80
13331,1,-2.291898357333648,0.6771948975586946,402,1,262.4,54,262.4,12
13332,2,-0.9455447011138737,0.03198185669157397,14,1,350.9,179,350.9,21
13333,3,-0.039324841521633166,0.9020824294616249,411,3,1015.74,685,338.58,54
13334,0,2.974923652661115,1.4273072177728467,82,5,6263.75,3227,1252.75,307
13336,2,0.28876567820262006,1.1824277997737458,77,1,795.12,559,795.12,51
13337,3,0.5392930818740977,3.2366324867056955,546,1,1575.26,980,1575.26,87
13338,2,1.435979585818491,0.8329205024796513,158,4,2445.62,1151,611.405,113
13339,3,0.025526172273808424,1.5733122307520433,201,1,860.12,326,860.12,54
13340,0,4.014800572439331,1.3815703076570496,45,11,17735.84,9002,1612.3490909090908,184
13341,3,-0.25511028387405305,1.6110916628498058,261,1,775.85,301,775.85,42
13343,3,-1.2949675103435356,0.4625278691937487,178,1,353.43,135,353.43,19
13344,2,1.5616214458188264,1.0271687563792415,68,3,2543.72,971,847.9066666666666,115
13345,3,-1.341730771013208,0.8680583418329705,288,1,389.5,141,389.5,20
13346,1,-2.3858360759878026,-1.391477873400532,463,6,299.4,180,49.9,4
13347,2,-1.3212155363811042,0.14011796573737462,70,1,341.36,205,341.36,8
13348,1,-1.5653550532374627,-0.3034698104677396,64,1,233.76,136,233.76,14
13349,2,-1.2417603409528273,-0.35348989879559983,11,1,247.32,225,247.32,16
13350,2,0.10880117619239746,0.2980619183564485,16,2,979.12,287,489.56,36
13351,2,-1.193465697604399,0.2126148956770763,66,1,373.94,117,373.94,16
13352,2,-0.6796495414620869,0.32873153925138177,60,1,397.97999999999996,321,397.97999999999996,24
13354,2,0.26774204732665724,1.0967153923711814,71,1,743.53,604,743.53,51
13355,2,-0.2510716896365986,1.0808199807036991,122,1,674.7,314,674.7,32
13356,2,0.017799726309537897,1.1186624579809141,80,1,768.24,325,768.24,42
13357,0,2.1745586438170443,1.333264301037309,257,5,3838.36,2142,767.672,284
13358,3,-0.8699003277708037,0.9950533529973502,269,1,439.03,285,439.03,29
13359,2,0.3089187377026659,0.5201122680646955,64,2,1043.31,381,521.655,52
13360,3,0.38501708776644605,1.0437920481347842,432,4,1553.65,942,388.4125,58
13361,3,-0.257035140711756,1.9567054808346251,472,2,1450.5,324,725.25,29
13362,0,2.694958951351916,0.5593369528494819,9,7,5394.07,2481,770.5814285714285,186
13363,2,1.2352757969930583,0.4654139993627563,18,3,1723.86,1146,574.62,78
13364,1,-2.3299426006963313,-0.9291163937922239,71,1,134.95999999999998,71,134.95999999999998,10
13365,2,1.635951421784346,1.3572460439440257,34,2,2225.37,1247,1112.685,122
13366,1,-3.3815550439338202,-1.9391049787287513,50,1,56.160000000000004,144,56.160000000000004,1
13367,3,-1.1441366151415793,1.5835905874658287,432,1,510.20000000000005,253,510.20000000000005,20
13368,2,0.1427092214384217,0.18608406039951123,257,4,1121.5,606,280.375,45
13369,3,-0.9656485500945613,1.6165932386581785,366,1,616.5600000000001,298,616.5600000000001,14
13370,3,0.35915941254871575,2.686140444434611,372,1,1509.74,686,1509.74,39
13371,3,0.759315105483277,2.63507476694565,505,2,2297.66,1019,1148.83,75
13372,2,-0.9985870140704448,0.31500625775764624,90,1,378.64,159,378.64,23
13373,0,3.227478555990887,1.3359332753754283,61,6,7587.1900000000005,4263,1264.5316666666668,292
13374,3,-1.626075125503052,0.3889445700748957,415,2,422.8,135,211.4,17
13375,2,1.1133646975278995,1.2462483539930114,89,2,1792.23,1124,896.115,62
13376,2,0.23865108910405597,0.04706823143662844,99,3,1019.76,493,339.92,45
13377,3,0.4794983170995438,1.8954708752304026,397,2,1552.88,748,776.44,71
13379,2,0.1623733600019536,-0.7584563369057169,26,3,572.56,601,190.85333333333332,85
13380,1,-3.9393179955394104,-0.841787203796964,433,1,62.4,48,62.4,3
13381,0,3.174493398532234,0.3379268876601744,32,12,8224.37,5125,685.3641666666667,154
13382,2,0.5594332509181591,0.19925951627691613,281,5,1387.58,863,277.51599999999996,74
13383,3,-2.5089066461638536,1.2757066416413774,544,1,305.28000000000003,288,305.28000000000003,1
13384,0,3.016322740216853,0.22663269677216355,31,11,6680.83,4142,607.3481818181818,192
13385,3,-0.7376911272275098,1.3785858682577794,330,1,534.57,281,534.57,35
13386,3,-0.5378405513102597,1.2152805111589098,414,2,835.46,514,417.73,24
13387,3,-1.7049589365159499,0.44251939879007285,417,1,189.44,125,189.44,71
13388,2,0.6035287770804924,0.8799675265828165,131,2,1185.65,701,592.825,68
13389,2,0.1585825822417074,-0.46411299538839096,11,3,797.96,429,265.9866666666667,50
13390,2,-0.7684849041656956,0.6807395022485605,75,1,544.08,224,544.08,13
13391,1,-4.618213734259226,-1.6434356959148901,204,1,59.8,4,59.8,1
13392,1,-3.5289405988478824,0.27188219244337974,677,1,91.14,82,91.14,8
13393,3,-0.2289097848946443,1.0817676346954452,584,4,1131.45,662,282.8625,53
13394,0,3.2490214770564787,-0.6434977026095903,2,19,6621.7,5354,348.5105263157895,254
13395,2,0.8062929296638743,0.5168914287985501,185,3,1180.23,1660,393.41,77
13396,2,0.6423084153831746,0.7392684470075748,29,2,1360.99,600,680.495,42
13397,0,1.63611863488299,-0.41888724203210953,73,10,3191.87,1336,319.187,68
13398,2,-0.3817849015107123,0.36374496252147964,192,2,670.34,341,335.17,37
13399,1,-2.283864024912616,-0.5168573138900471,464,3,275.4,120,91.8,10
13400,3,-1.6730900333564727,1.4530725876926203,583,1,310.83,284,310.83,23
13402,2,0.8403885255109673,0.219768227292508,127,4,1535.13,1107,383.7825,55
13403,1,-1.8473698100292004,-1.917508194444003,18,3,229.5,114,76.5,9
13404,1,-1.6584031429467672,-1.3067086177691465,1,2,252.49,111,126.245,11
13405,2,0.45971372184400283,-0.7806774310746628,74,6,1213.811,855,202.30183333333332,33
13406,3,-1.4484384650077928,0.7719815254815474,427,2,568.92,292,284.46,7
13407,3,0.8059562546560988,2.285016979926584,579,3,2244.7,1690,748.2333333333332,85
13408,0,5.616732165589406,-0.7888483772133155,2,102,51427.462,29463,504.1908039215686,321
13410,2,0.8696295289317412,-1.0009916900892748,24,9,1895.96,1124,210.66222222222223,24
13411,1,-1.8339831446915862,-0.31810424969872053,107,1,213.55,72,213.55,17
13412,3,-1.3912774781081567,2.0282328996554697,620,1,487.34999999999997,176,487.34999999999997,33
13413,3,-1.3274300795974423,-0.4296351224684017,640,6,429.44,455,71.57333333333334,38
13414,2,0.5599978707709093,-0.2893120618331097,134,5,1282.14,902,256.428,47
13415,3,-0.2723422802203301,0.3989055196069393,473,4,800.67,502,200.1675,85
13416,2,-0.3740530034182609,-0.25809106996790154,44,3,940.8000000000001,208,313.6,16
13417,2,0.8530705544722386,-0.6304103884994792,5,6,1669.49,532,278.24833333333333,57
13418,0,3.9541726354546,-0.6411968406238352,12,31,12233.6,7606,394.6322580645161,328
13419,2,-1.343663020551463,-0.32345777394156133,64,1,221.06,275,221.06,16
13420,1,-2.3672126290578155,-1.417358072862282,150,2,159.85,101,79.925,8
13421,0,2.3999987106379757,0.14563624727499905,40,8,4103.12,2420,512.89,174
13422,2,1.8634318707352875,2.5310590054367252,64,1,2626.3,1326,2626.3,127
13423,1,-2.1818042967244855,0.5935363230709779,429,1,217.03,141,217.03,12
13424,3,-0.6059668032597255,1.8142358118619333,450,1,572.77,529,572.77,40
13425,0,2.030362548162011,0.7890519538422657,108,5,3403.63,2382,680.726,124
13426,0,3.2370076985092826,-0.646868080216615,1,22,8167.38,4868,371.24454545454546,162
13427,2,0.41653766521967406,-1.1308833941031542,19,6,1006.53,880,167.755,35
13428,2,0.04602477194113256,-0.9696272994155082,10,3,499.98,366,166.66,122
13429,2,0.7374251841858945,-0.5427135384721227,11,4,1006.8,1390,251.7,55
13430,2,0.21441162495795768,-0.03678586873556827,19,2,679.45,751,339.725,48
13431,0,1.9010469755863915,-0.049288762938680925,67,8,3316.24,1570,414.53,113
13432,3,-1.0627202700519747,0.9119993308448768,571,2,439.1,217,219.55,98
13433,3,-1.2441436340996805,0.17745252548636536,501,4,658.3199999999999,190,164.57999999999998,22
13434,2,0.4948812187694032,-0.18550225723256264,74,5,1666.8600000000001,864,333.372,17
13435,0,2.357112846038945,-0.028454188118820112,5,9,4475.2300000000005,2791,497.24777777777786,96
13436,1,-1.8487966160112952,-0.6931288335543714,2,1,196.89,76,196.89,12
13437,0,2.016129052708517,0.025276083340389163,14,7,3408.06,1283,486.86571428571426,143
13438,1,-5.0535051967175795,-0.9515495456971286,547,1,46.5,10,46.5,1
13439,2,0.5757619515670749,0.4885965343622695,255,3,986.61,952,328.87,132
13440,3,0.029231361977451,0.47341208582213845,423,5,1295.25,573,259.05,49
13441,2,-0.08740002688878139,0.19612107295546446,92,2,720.9,520,360.45,33
13442,3,-1.8468427332102295,0.511086772776216,667,3,419.87,115,139.95666666666668,33
13443,3,0.5383198998976031,0.3167926189043588,449,6,1280.16,809,213.36,176
13444,3,-0.5801254803363399,0.7930426034512064,374,2,631.6800000000001,337,315.84000000000003,51
13445,3,-2.4390298986295256,1.2495034531371496,626,1,241.89999999999998,198,241.89999999999998,7
13446,0,1.6539492858450084,0.6587345361453816,430,11,3881.89,2403,352.8990909090909,113
13447,2,0.5518031906366438,-0.03129366551486136,23,3,1129.14,584,376.38000000000005,55
13448,0,3.467652347827207,0.3896178642588199,17,12,8881.16,4403,740.0966666666667,320
13449,2,-1.0736626212929412,-0.13384487998223843,24,1,291.88,222,291.88,19
13450,0,2.224172568600988,-0.5839889015135744,27,13,4120.04,4318,316.92615384615385,57
13451,0,3.537927694231679,0.33055964120614983,26,11,7190.92,5268,653.72,561
13452,1,-2.5755931631877838,-0.18488505916758868,259,3,729.8,6,243.26666666666665,2
13453,2,-0.29412021359914997,-0.09211959177156769,166,3,781.6899999999999,341,260.56333333333333,33
13454,3,-2.147473847487649,1.2086541905198545,641,1,219.87,198,219.87,23
13455,0,1.580194265900836,0.07365405176071006,25,6,2905.93,985,484.32166666666666,79
13456,2,0.8972983308370577,-0.5192727448747637,18,6,1766.72,765,294.4533333333333,43
13457,1,-3.1702387850553433,-0.05346629215604957,689,2,148.22,96,74.11,9
13458,0,3.832230194214406,0.28952489833429423,7,16,11959.27,6760,747.454375,290
13459,3,-0.06761290323760967,2.1971892194253098,625,2,1160.4099999999999,986,580.2049999999999,57
13460,1,-1.5319828831934685,-1.521244918239107,29,2,183.44,286,91.72,16
13461,0,1.8800391232382283,0.5494489206388715,39,6,4160.0,3132,693.3333333333334,30
13462,2,0.33228838510404446,-0.0933712023829069,253,5,1153.85,697,230.76999999999998,64
13464,0,1.8746485104745108,0.26377918436459236,58,6,3097.64,1440,516.2733333333333,128
13465,3,-0.3361821252230932,1.4347294442952103,446,2,931.12,584,465.56,34
13466,2,0.21537353644898818,-0.4297714436803549,184,5,1013.35,660,202.67000000000002,49
13467,2,0.737594192663416,0.45461970826307535,11,2,1083.71,584,541.855,89
13468,0,3.9614296849552244,-1.8396106360608737,2,72,13390.51,5824,185.97930555555556,290
13469,1,-3.80670463726035,0.06741252975776806,653,1,82.4,52,82.4,6
13470,1,-2.3144612291309365,-1.5227748062908968,99,2,165.0,100,82.5,7
13471,0,2.0137484143454296,0.48108216696287115,1,4,2531.58,1590,632.895,214
13472,3,-1.045665344721835,0.9433278999750685,464,2,592.24,310,296.12,24
13473,2,1.288351621434525,-0.4812964593003359,61,8,2351.76,976,293.97,65
13474,2,-0.09325465458434644,-0.05824928025729209,236,3,663.79,334,221.26333333333332,116
13475,2,0.7179418076455475,0.31316298413813426,191,4,1431.78,1012,357.945,64
13476,2,1.0148973933758187,0.353432890056229,179,5,2061.4700000000003,713,412.29400000000004,86
13477,0,1.9097881594454644,-0.7468866398009896,38,11,2834.17,2095,257.6518181818182,112
13478,3,0.9228933593549591,1.245390945185409,469,5,2215.78,1189,443.15600000000006,114
13479,2,0.04748962871007895,-0.5725226569472195,201,5,851.37,716,170.274,45
13480,3,-0.7076495278954371,0.900517642069096,417,2,627.82,362,313.91,40
13481,0,2.2626464866685905,-0.24839534663688442,46,10,3830.84,2055,383.084,162
13482,1,-1.393674156695759,-0.3328029990182581,232,2,336.09,187,168.045,20
13483,1,-2.0362757350810523,-0.8553596801410416,66,1,140.34,160,140.34,10
13484,2,-0.47537716746645303,0.10166201298374367,241,3,790.72,224,263.5733333333333,38
13485,0,1.6908893458898555,-0.15909790739863963,233,11,3019.2200000000003,1798,274.4745454545455,131
13486,2,0.5911706043304176,0.1220495461740146,78,3,1122.41,669,374.1366666666667,69
13487,2,-0.09863315745238993,-1.0075166064815086,58,5,846.87,362,169.374,31
13488,0,4.181970164668586,0.08602615016762429,17,23,15587.88,7891,677.7339130434782,370
13489,2,-0.8778997671274587,-1.2577179776017946,105,4,449.52,560,112.38,11
13490,1,-3.4436502836423664,0.7213958985542595,654,1,154.25,25,154.25,8
13491,0,2.4389432151836936,-1.4932772151830085,52,27,4566.56,2385,169.13185185185188,144
13492,2,0.24437395554267768,0.37361307787794834,136,3,1269.84,408,423.28,38
13493,3,-1.1295930330458082,0.46768765026815157,275,2,618.63,380,309.315,6
13494,3,-1.5350485511728271,0.7088980060251945,312,1,316.26000000000005,162,316.26000000000005,18
13495,0,2.3183952934485568,0.015046713494858583,8,10,5374.26,2674,537.426,59
13496,2,-0.24170965295676197,-0.15614174623143137,11,2,653.33,341,326.665,28
13497,2,0.26500693792128005,-0.13928458518440673,283,6,1320.33,579,220.05499999999998,52
13498,3,-1.865028091446759,1.9117621284052397,730,1,327.38,362,327.38,17
13499,2,0.6308207930954867,-0.6973714826235634,18,5,1159.11,1365,231.82199999999997,31
13500,2,0.9801515103640658,-0.11799659894309965,23,4,1466.3,838,366.575,77
13501,2,1.3459974308783347,1.7651548740218388,288,3,2885.11,1253,961.7033333333334,90
13502,2,-0.045177909900122146,-1.192487834868637,17,5,780.5,490,156.1,28
13503,0,1.4587229580340826,-0.2453188853254286,71,6,1905.39,1118,317.565,158
13504,2,-1.139454677610418,-0.020449169345082768,64,1,295.93,178,295.93,22
13505,0,2.378644810303132,1.2191836858980305,73,4,4073.63,2478,1018.4075,182
13506,2,0.6379116798660448,0.487016113564149,316,5,1639.2,1174,327.84000000000003,55
13507,0,1.8606400642966008,0.4554460402504535,3,4,2479.16,1597,619.79,146
13508,1,-1.4473236459181489,-0.4693036906477546,244,2,287.05,180,143.525,27
13509,2,0.5268158683127916,-1.446600611017063,9,8,1114.72,1214,139.34,27
13510,0,2.6224614294429482,-0.2934654378687755,1,11,4558.29,3044,414.39,176
13511,3,-2.86298245130524,1.4863874394018979,677,1,282.76,60,282.76,5
13512,2,-0.4723058342013529,-0.3280087129172858,261,4,713.39,419,178.3475,31
13513,2,-0.18578265041378406,-0.13514766189565885,127,3,824.59,364,274.86333333333334,32
13514,2,-0.46361463449646445,-0.7181884400679931,74,4,815.9000000000001,288,203.97500000000002,15
13515,2,0.7110062508514784,-0.725688759316403,73,6,1265.82,819,210.97,64
13516,2,1.0678019816799136,0.03825405669248775,21,4,1685.26,1114,421.315,55
13517,2,1.5674877084193308,0.8301172247377294,60,3,2128.42,1369,709.4733333333334,125
13518,2,-0.10772036306615596,0.9736844621630252,86,1,659.4399999999999,392,659.4399999999999,36
13519,2,-1.2832293570844362,-0.7428754066384885,78,2,343.21,133,171.605,19
13520,0,2.6271234056116435,0.30761953102701783,59,11,6909.4,3289,628.1272727272727,81
13521,2,1.241815073940859,-0.07549272990281382,1,3,1093.65,736,364.55,313
13522,1,-2.692086647947113,-1.1550778615980717,30,1,125.80000000000001,44,125.80000000000001,5
13523,0,2.582141500552848,0.7800249621046128,33,6,5101.52,2354,850.2533333333334,177
13524,2,-0.4896792531230082,-1.3118408215000659,41,5,680.1800000000001,324,136.036,17
13525,2,-0.7911168491284314,-0.21358583282842344,15,2,628.78,394,314.39,5
13526,3,-0.23694388729259128,2.543002053892188,738,2,1182.0,1911,591.0,29
13527,0,2.714781163389819,-0.29868133294644067,34,12,4683.74,2762,390.31166666666667,266
13529,1,-1.6353874006193354,-0.8965165073084875,79,2,307.76,74,153.88,15
13530,3,-1.63300093726596,1.8680118833011727,634,1,402.97999999999996,272,402.97999999999996,18
13531,2,0.5502622909866693,-0.04795572310301687,205,6,1738.52,600,289.75333333333333,44
13532,2,-1.0937152400680399,-0.4705985261334207,34,1,210.31,129,210.31,66
13533,2,-1.118666207128381,-1.223041413226106,183,3,270.79,204,90.26333333333334,61
13534,0,3.138200949535553,-1.2733747219128935,2,32,7720.9,3869,241.278125,163
13535,1,-4.329339243723279,-0.6272661546233013,403,1,89.5,10,89.5,1
13536,0,2.046758150089991,0.021722489428758207,1,7,3448.29,2136,492.61285714285714,91
13537,3,-0.652920433619497,1.0669900414134856,426,2,717.85,337,358.925,38
13538,0,1.711463071854852,-0.8017367296847252,43,12,3112.73,963,259.39416666666665,105
13539,2,0.8464386068126074,-0.682202216082763,86,7,1569.3600000000001,710,224.19428571428574,69
13540,3,-1.1594879865208831,0.4456001593165324,467,3,632.39,189,210.79666666666665,26
13541,3,-1.0905591517253632,1.1306548263839902,427,2,785.25,279,392.625,10
13542,0,1.3760177070872703,-0.1496229559095821,377,17,4006.17,815,235.6570588235294,98
13543,3,-0.40411093183686775,2.3891517017636743,634,2,1439.6100000000001,329,719.8050000000001,37
13544,2,0.5878914315995498,-1.2975762558016348,40,6,829.0,358,138.16666666666666,219
13545,3,-1.09009214930647,0.25127039286807606,391,2,374.64,257,187.32,54
13546,2,0.7146689007166199,-0.8014002552076412,12,5,1092.14,589,218.42800000000003,95
13547,1,-2.052446147629286,0.3015604307289057,408,1,175.53,82,175.53,44
13548,2,0.6569648311366563,-0.0516620715436261,96,3,908.99,565,302.99666666666667,169
13549,2,0.33982994110308684,-1.5465100801487475,26,8,1005.8,554,125.725,44
13550,3,-0.9569651979220445,1.0825823520551816,383,1,349.51,454,349.51,40
13551,1,-2.7330750332464104,-0.5657994000958116,319,2,244.2,36,122.1,5
13552,0,2.8258450234218726,-0.6787771234608266,66,22,6978.92,2654,317.2236363636364,162
13553,3,-1.0417643161971422,2.2712175226191893,675,1,517.8,206,517.8,85
13554,2,0.6871144381801318,0.16046963793771712,380,7,1638.28,581,234.04,156
13555,0,3.360999955566244,0.44077583235161544,74,13,8999.19,4827,692.2453846153846,264
13556,1,-2.491342629837523,-0.40419171920668795,429,2,200.82,134,100.41,8
13557,0,2.0673638193492163,-0.9336490931644326,28,13,3032.26,2398,233.25076923076924,126
13558,2,0.17473186504228233,-1.1745630862179002,6,4,605.06,344,151.265,123
13560,1,-1.6767984743063644,-0.8021482887031699,7,1,174.37,64,174.37,32
13561,0,1.1625887726904742,-0.785211832902006,216,11,1820.72,1136,165.52,131
13562,0,2.1029274264977795,0.4024465008517997,82,8,4838.18,1603,604.7725,88
13563,2,-0.16667312464737025,0.21602677284652017,84,2,777.53,209,388.765,49
13564,0,3.927591749276457,0.4161066833621727,354,36,16698.91,9250,463.8586111111111,484
13565,2,-0.5735462408378689,-1.190152327117845,19,3,414.8,260,138.26666666666668,45
13566,0,1.634611444685953,-0.1681419674487706,41,5,1708.1200000000001,1266,341.624,263
13567,3,0.37813565958323564,0.6403690077403653,428,4,1083.69,645,270.9225,180
13568,1,-1.7177931161028273,-0.2360694953707846,173,1,192.85,70,192.85,41
13569,2,0.5675580516756973,-0.7057643185697258,17,4,893.78,402,223.445,140
13570,3,-1.525193110644577,0.2262675203437934,243,1,239.49,161,239.49,27
13571,0,2.7941553805239434,-1.5178780989860472,13,26,4546.54,3197,174.8669230769231,263
13572,3,0.37700065478879013,2.1270420353186923,206,1,1384.25,534,1384.25,32
13573,2,0.46160939198497797,-1.150712048681392,50,6,916.47,660,152.745,73
13574,3,-0.7025816190945808,1.3588600796649521,411,1,421.25,316,421.25,84
13575,2,-0.0014817787298373056,-1.2433858977106678,23,5,732.0699999999999,449,146.414,41
13576,0,3.459028778690444,-0.6037697052834519,10,28,11551.74,4614,412.5621428571429,145
13577,0,1.9891702801813191,-0.5680470962318664,25,11,3489.28,1661,317.20727272727277,102
13578,1,-2.5883479525198982,0.10619610774410645,409,1,147.66,127,147.66,9
13579,2,0.9717295096029007,-0.4081060190938201,15,5,1539.04,764,307.808,72
13580,1,-3.3420289417362334,-0.3140228131479147,406,1,107.75,45,107.75,5
13581,1,-1.6300251163261648,-0.33913080313280763,309,2,280.53000000000003,119,140.26500000000001,32
13582,1,-2.2902836163132463,-0.31492659979916166,390,2,241.68,106,120.84,10
13583,2,0.9790143581189901,1.196233063271089,156,2,1445.031,1097,722.5155,93
13584,2,-0.7474385098236878,-0.4489136651288656,307,3,392.45,363,130.81666666666666,74
13585,3,-0.5185660076665203,0.8162826343151439,531,3,684.54,1386,228.17999999999998,29
13586,1,-2.974036972970177,0.28570342828066625,541,1,131.53,39,131.53,20
13587,2,0.5915015859698955,0.10248558550387737,64,4,1673.5,664,418.375,27
13588,0,1.9532566006973406,-0.6457152595955954,16,9,2478.95,2606,275.43888888888887,131
13589,2,0.26978301822963024,-1.077617344289174,15,6,1120.74,293,186.79,48
13590,0,3.1969525311562474,-0.5864882091129041,11,18,6349.59,5276,352.755,255
13591,2,1.2544095756312397,-0.4064157915539736,65,7,2093.94,850,299.13428571428574,89
13592,1,-1.7527360250583741,-2.1892188835787496,36,4,247.95999999999998,84,61.989999999999995,15
13593,0,2.5938043398465123,-0.16218951405082446,108,14,5523.6900000000005,2190,394.54928571428576,212
13594,2,-0.382343056672008,-0.2561194270941394,53,2,533.32,396,266.66,31
13595,3,-0.3119756682020711,0.9283377465631685,517,3,818.22,353,272.74,114
13596,2,0.4153603658264829,-0.055711720638395947,6,2,697.04,406,348.52,133
13597,3,-1.4865811002297737,0.3082448094938757,400,2,396.71,231,198.355,17
13598,2,0.2134746395187547,-1.0886694040870255,47,5,789.59,401,157.918,78
13599,0,3.6528576299552835,-0.8900369326288876,1,31,10167.630000000001,6494,327.98806451612904,235
13600,3,-0.5995384233272919,0.43321399523711696,312,2,518.42,599,259.21,35
13601,2,1.0815253983494972,-0.2691754352137794,45,4,1185.14,972,296.285,160
13602,2,0.33450298801518086,-0.4326575637159803,65,4,1025.17,538,256.2925,49
13603,1,-1.5139984894559302,-0.7682578883247445,26,1,164.34,164,164.34,27
13604,3,-1.1887482371226967,2.5669277476091144,659,1,717.62,242,717.62,21
13605,3,-0.6844427315733321,0.6321091656136407,387,2,522.67,425,261.335,50
13606,2,-0.9197614372923465,-1.5895023128145824,29,3,280.53999999999996,279,93.51333333333332,40
13607,2,0.69670953428269,0.5192945096155615,40,2,1078.31,468,539.155,110
13608,3,-2.0228875295255673,0.9943939816731437,541,1,236.2,113,236.2,31
13609,1,-3.4168086180355215,0.6299826793394964,593,1,167.35,19,167.35,7
13610,0,1.8345422643194556,-1.4833788586630239,12,14,2175.88,909,155.42000000000002,309
13611,0,2.095016201099404,-0.29093575786968084,89,10,3319.53,2002,331.95300000000003,170
13612,3,-0.5561031330751057,2.6932310825055428,633,1,818.29,444,818.29,50
13613,3,-0.2629948928706082,0.29926725939044013,453,5,1039.8500000000001,445,207.97000000000003,50
13614,0,1.7300258395900798,-0.1453042219397472,24,6,2359.19,828,393.1983333333333,227
13615,0,2.545370420056036,1.3804532665078655,319,8,6272.53,2910,784.06625,259
13616,3,-1.865253654136899,0.40562917623906297,568,2,288.1,175,144.05,31
13617,2,0.5645724000897171,-1.2403732543295436,40,8,1278.75,593,159.84375,48
13618,1,-1.7805347867045476,-0.28029597531155126,174,1,177.34,246,177.34,13
13619,1,-2.1591395354644454,0.07009802011462563,545,2,231.69,84,115.845,39
13620,1,-3.3265643754861025,0.0859632472386814,528,1,112.34,74,112.34,5
13621,2,-1.317941101429607,-0.20194666778261045,117,1,213.85,343,213.85,19
13622,3,-1.0243196885074999,2.605741539702938,696,1,658.95,379,658.95,32
13623,0,1.8334906695839057,-0.7617362264491877,31,10,2566.49,1023,256.649,211
13624,3,-0.7571096249698817,1.4231645330025966,388,1,462.08,820,462.08,22
13625,3,-1.963290458734336,1.4171272899112544,597,1,301.26,144,301.26,21
13626,2,-0.3165136655867637,0.5982254021124346,253,2,707.04,398,353.52,44
13627,0,1.6250981018215869,-0.3035266528304495,59,7,2245.9,1632,320.84285714285716,118
13628,3,-2.2397427906502454,1.6387551450332851,676,1,310.14,106,310.14,16
13629,0,2.7198473001432952,-0.09456037675089973,23,17,9313.86,5372,547.8741176470588,28
13630,2,1.2768066207065094,-0.5852773341251832,5,7,2031.78,1391,290.2542857142857,51
13631,2,-0.9587708403156489,-1.4242852636649939,100,8,1042.5,175,130.3125,3
